"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"31.05.2016","342,00","348,10","351,50","338,90","15,25B","-2,10%"
"30.05.2016","349,35","347,10","351,00","345,50","6,42B","0,94%"
"27.05.2016","346,10","348,05","349,50","345,45","8,08B","-1,11%"
"26.05.2016","350,00","351,75","353,75","345,25","17,73B","0,14%"
"25.05.2016","349,50","346,45","351,30","346,00","15,62B","1,30%"
"24.05.2016","345,00","341,70","345,00","339,40","9,04B","0,73%"
"23.05.2016","342,50","341,00","342,50","338,00","7,50B","0,00%"
"20.05.2016","342,50","343,00","343,20","335,80","14,33B","0,50%"
"19.05.2016","340,80","343,00","343,70","340,75","9,56B","-1,22%"
"18.05.2016","345,00","343,00","345,70","341,80","6,25B","0,15%"
"17.05.2016","344,50","348,55","349,95","340,50","17,21B","-0,99%"
"16.05.2016","347,95","347,20","350,60","345,05","13,88B","1,15%"
"13.05.2016","344,00","344,40","346,05","340,25","11,79B","-0,29%"
"12.05.2016","345,00","349,00","352,30","341,75","14,88B","-0,72%"
"11.05.2016","347,50","342,70","349,10","341,85","21,19B","1,46%"
"10.05.2016","342,50","342,75","346,70","340,25","16,55B","-0,72%"
"06.05.2016","345,00","348,75","349,45","342,55","13,44B","-1,71%"
"05.05.2016","351,00","350,85","351,00","344,10","19,05B","0,14%"
"04.05.2016","350,50","347,00","350,50","338,15","36,69B","0,07%"
"29.04.2016","350,25","356,25","359,00","349,05","19,40B","-1,96%"
"28.04.2016","357,25","353,75","357,25","350,95","10,48B","0,82%"
"27.04.2016","354,35","354,40","358,65","350,15","14,07B","0,95%"
"26.04.2016","351,00","357,05","359,50","347,60","15,41B","-1,87%"
"25.04.2016","357,70","359,50","361,85","354,65","14,58B","-0,64%"
"22.04.2016","360,00","358,70","363,25","353,60","19,65B","0,50%"
"21.04.2016","358,20","370,00","371,15","356,55","22,93B","-2,41%"
"20.04.2016","367,05","366,00","367,50","360,85","16,94B","0,01%"
"19.04.2016","367,00","368,00","373,45","363,30","28,09B","-0,14%"
"18.04.2016","367,50","369,00","372,35","360,40","22,14B","-2,35%"
"15.04.2016","376,35","374,45","378,85","368,35","25,36B","0,56%"
"14.04.2016","374,25","383,30","386,55","366,00","29,28B","-2,54%"
"13.04.2016","384,00","376,65","387,00","376,65","15,61B","2,26%"
"12.04.2016","375,50","383,55","387,50","375,25","13,82B","-2,39%"
"11.04.2016","384,70","374,70","384,75","373,00","13,83B","3,07%"
"08.04.2016","373,25","372,05","379,95","370,55","13,39B","0,38%"
"07.04.2016","371,85","372,35","374,75","367,50","8,16B","0,64%"
"06.04.2016","369,50","372,25","373,35","365,35","9,81B","-0,11%"
"05.04.2016","369,90","374,75","377,45","369,15","8,62B","-2,08%"
"04.04.2016","377,75","370,00","382,15","369,20","12,23B","1,41%"
"01.04.2016","372,50","381,95","382,30","367,60","17,67B","-2,84%"
"31.03.2016","383,40","370,55","387,75","370,35","29,12B","2,65%"
"30.03.2016","373,50","368,00","373,50","366,55","12,30B","2,33%"
"29.03.2016","365,00","362,30","365,00","358,35","11,20B","0,63%"
"28.03.2016","362,70","370,00","370,95","359,60","10,41B","-1,53%"
"25.03.2016","368,35","372,50","373,50","367,95","4,64B","-0,45%"
"24.03.2016","370,00","366,50","371,05","365,40","10,03B","0,48%"
"23.03.2016","368,25","367,50","372,25","364,25","11,53B","0,26%"
"22.03.2016","367,30","376,75","379,75","363,30","18,12B","-2,44%"
"21.03.2016","376,50","386,25","386,25","374,00","14,18B","-2,91%"
"18.03.2016","387,80","385,15","392,70","382,70","18,80B","0,48%"
"17.03.2016","385,95","381,70","389,50","380,60","19,48B","1,70%"
"16.03.2016","379,50","373,65","379,50","370,85","7,97B","1,80%"
"15.03.2016","372,80","375,50","377,60","369,70","23,49B","-0,43%"
"14.03.2016","374,40","384,90","384,90","372,50","9,72B","-2,12%"
"11.03.2016","382,50","382,45","383,90","378,00","12,85B","0,42%"
"10.03.2016","380,90","380,40","383,30","372,25","14,38B","0,73%"
"09.03.2016","378,15","380,70","383,00","375,75","10,81B","-1,91%"
"07.03.2016","385,50","372,90","385,50","372,90","13,27B","3,49%"
"04.03.2016","372,50","367,65","372,50","364,55","10,54B","1,64%"
"03.03.2016","366,50","364,50","369,00","361,10","12,50B","1,10%"
"02.03.2016","362,50","365,00","365,45","360,40","9,37B","0,42%"
"01.03.2016","361,00","367,40","374,00","360,50","19,05B","-1,63%"
"29.02.2016","367,00","357,65","367,00","356,30","12,47B","1,97%"
"26.02.2016","359,90","361,05","364,05","358,50","12,32B","0,76%"
"25.02.2016","357,20","359,90","363,50","354,25","13,38B","-0,43%"
"24.02.2016","358,75","362,85","364,70","354,10","13,22B","-2,11%"
"22.02.2016","366,50","361,75","368,90","361,10","5,09B","1,37%"
"20.02.2016","361,55","363,05","366,00","361,30","2,90B","-0,54%"
"19.02.2016","363,50","362,90","366,25","359,50","13,28B","-1,16%"
"18.02.2016","367,75","358,55","369,50","357,85","22,17B","3,13%"
"17.02.2016","356,60","350,75","358,50","348,65","13,31B","1,22%"
"16.02.2016","352,30","356,00","358,50","350,15","13,14B","-0,20%"
"15.02.2016","353,00","352,00","355,55","349,25","11,78B","1,88%"
"12.02.2016","346,50","341,70","347,40","340,85","10,21B","2,00%"
"11.02.2016","339,70","344,75","345,90","332,70","21,99B","-2,10%"
"10.02.2016","347,00","343,55","349,65","339,10","12,40B","1,37%"
"09.02.2016","342,30","348,60","354,80","341,65","18,86B","-1,85%"
"08.02.2016","348,75","356,35","357,75","347,60","11,13B","-1,97%"
"05.02.2016","355,75","358,90","362,20","354,50","11,16B","-1,17%"
"04.02.2016","359,95","354,75","362,30","352,60","18,13B","3,55%"
"03.02.2016","347,60","350,65","358,70","347,55","16,42B","-1,72%"
"02.02.2016","353,70","364,15","368,50","350,65","15,69B","-3,76%"
"01.02.2016","367,50","367,00","374,25","362,55","15,35B","-0,27%"
"29.01.2016","368,50","359,30","368,50","356,35","27,12B","2,93%"
"28.01.2016","358,00","343,75","358,20","340,45","31,41B","4,27%"
"27.01.2016","343,35","339,05","344,40","338,15","13,37B","1,49%"
"26.01.2016","338,30","338,75","341,25","335,00","11,88B","-1,15%"
"25.01.2016","342,25","352,75","353,00","339,00","19,65B","-1,65%"
"22.01.2016","348,00","341,00","351,80","330,70","43,88B","3,13%"
"21.01.2016","337,45","337,45","341,45","330,25","28,84B","-0,01%"
"20.01.2016","337,50","342,00","343,90","331,70","32,41B","-2,74%"
"19.01.2016","347,00","352,25","356,00","341,10","28,62B","0,00%"
"18.01.2016","347,00","346,85","349,85","338,95","22,30B","-0,14%"
"15.01.2016","347,50","356,95","360,75","345,00","35,41B","-3,28%"
"14.01.2016","359,30","355,00","365,00","355,00","20,37B","-0,54%"
"13.01.2016","361,25","371,25","373,25","360,50","16,35B","-1,86%"
"12.01.2016","368,10","358,15","372,15","353,05","20,08B","1,90%"
"11.01.2016","361,25","369,00","369,50","360,00","11,19B","-3,88%"
"06.01.2016","375,85","377,50","377,50","370,00","10,88B","-0,20%"
"05.01.2016","376,60","384,00","390,95","375,00","12,52B","-2,42%"
"04.01.2016","385,95","397,55","397,55","385,10","7,23B","-3,15%"
"30.12.2015","398,50","391,75","399,30","386,80","76,86B","1,92%"
"29.12.2015","391,00","380,10","392,35","378,15","18,49B","2,89%"
"28.12.2015","380,00","385,00","387,20","380,00","5,99B","-1,43%"
"25.12.2015","385,50","386,50","389,45","380,10","7,05B","0,12%"
"24.12.2015","385,05","394,15","394,85","383,60","6,01B","-2,07%"
"23.12.2015","393,20","385,35","396,20","385,35","9,24B","1,58%"
"22.12.2015","387,10","381,55","391,45","380,80","7,07B","1,41%"
"21.12.2015","381,70","377,60","383,90","377,60","9,04B","1,52%"
"18.12.2015","376,00","393,50","394,05","376,00","16,47B","-4,53%"
"17.12.2015","393,85","388,55","399,50","388,55","21,87B","1,64%"
"16.12.2015","387,50","381,00","390,00","379,65","13,78B","1,65%"
"15.12.2015","381,20","379,50","381,95","376,50","20,95B","0,65%"
"14.12.2015","378,75","376,05","379,75","374,75","19,79B","0,07%"
"11.12.2015","378,50","377,05","383,50","377,05","11,61B","-0,07%"
"10.12.2015","378,75","375,15","384,25","373,70","17,26B","0,93%"
"09.12.2015","375,25","362,90","380,00","361,75","25,00B","3,59%"
"08.12.2015","362,25","361,25","364,10","360,45","9,83B","-0,03%"
"07.12.2015","362,35","360,00","363,55","359,00","9,25B","0,24%"
"04.12.2015","361,50","359,30","366,65","357,00","15,65B","0,84%"
"03.12.2015","358,50","359,40","362,75","356,90","6,22B","-0,76%"
"02.12.2015","361,25","367,50","369,95","357,45","9,33B","-1,41%"
"01.12.2015","366,40","357,85","367,15","356,20","12,43B","3,21%"
"30.11.2015","355,00","363,00","367,75","353,30","17,90B","-2,35%"
"27.11.2015","363,55","379,50","380,50","363,55","13,10B","-4,33%"
"26.11.2015","380,00","371,05","380,00","371,00","11,89B","2,01%"
"25.11.2015","372,50","365,50","373,60","362,05","10,19B","2,29%"
"24.11.2015","364,15","381,35","383,85","358,55","28,41B","-4,55%"
"23.11.2015","381,50","380,95","384,75","375,70","8,98B","0,38%"
"20.11.2015","380,05","380,00","384,75","376,60","10,67B","-0,25%"
"19.11.2015","381,00","386,45","386,50","374,30","15,60B","0,13%"
"18.11.2015","380,50","381,95","388,40","379,70","20,39B","0,20%"
"17.11.2015","379,75","380,15","394,30","375,80","33,34B","0,09%"
"16.11.2015","379,40","378,00","380,70","377,75","8,56B","0,11%"
"13.11.2015","379,00","375,90","379,00","370,15","15,97B","0,50%"
"12.11.2015","377,10","378,35","380,50","377,10","6,00B","-0,76%"
"11.11.2015","380,00","378,75","381,00","376,20","8,56B","0,32%"
"10.11.2015","378,80","379,75","380,50","373,35","11,57B","-0,32%"
"09.11.2015","380,00","378,40","381,30","376,00","6,87B","0,20%"
"06.11.2015","379,25","382,50","387,10","374,50","15,86B","-0,39%"
"05.11.2015","380,75","367,50","384,85","367,50","19,72B","2,96%"
"03.11.2015","369,80","364,65","369,80","360,00","21,77B","2,01%"
"02.11.2015","362,50","360,35","365,00","358,00","8,19B","0,21%"
"30.10.2015","361,75","359,05","364,45","357,00","12,76B","0,54%"
"29.10.2015","359,80","358,95","362,90","349,10","17,42B","0,24%"
"28.10.2015","358,95","367,50","372,95","357,65","17,82B","-2,33%"
"27.10.2015","367,50","359,60","367,50","353,05","14,35B","1,66%"
"26.10.2015","361,50","375,00","376,50","354,30","23,60B","-3,28%"
"23.10.2015","373,75","373,75","379,30","370,50","16,03B","0,32%"
"22.10.2015","372,55","374,70","386,85","372,15","23,46B","-0,57%"
"21.10.2015","374,70","377,00","377,90","369,10","12,22B","-0,75%"
"20.10.2015","377,55","377,35","379,75","373,60","17,82B","0,29%"
"19.10.2015","376,45","375,50","380,35","370,20","17,13B","-0,15%"
"16.10.2015","377,00","387,50","393,15","375,55","14,22B","-2,71%"
"15.10.2015","387,50","385,80","395,00","385,80","15,89B","0,54%"
"14.10.2015","385,40","384,45","387,75","380,75","10,01B","-0,35%"
"13.10.2015","386,75","389,10","389,10","379,80","16,62B","-0,96%"
"12.10.2015","390,50","381,20","394,25","377,90","38,66B","2,76%"
"09.10.2015","380,00","371,55","381,00","367,25","28,29B","2,70%"
"08.10.2015","370,00","355,95","371,65","352,50","35,27B","3,64%"
"07.10.2015","357,00","346,75","358,85","341,15","35,04B","3,00%"
"06.10.2015","346,60","341,50","346,60","340,15","11,23B","1,79%"
"05.10.2015","340,50","336,75","342,50","335,00","17,73B","1,64%"
"02.10.2015","335,00","338,35","339,70","332,65","6,39B","-0,99%"
"01.10.2015","338,35","341,00","341,00","335,80","4,41B","-0,04%"
"30.09.2015","338,50","334,85","342,20","334,60","11,24B","1,12%"
"29.09.2015","334,75","333,10","335,60","331,25","9,82B","0,00%"
"28.09.2015","334,75","336,50","337,25","331,00","7,97B","-0,77%"
"25.09.2015","337,35","339,95","345,70","333,60","14,89B","0,21%"
"24.09.2015","336,65","334,60","342,50","329,05","26,76B","0,48%"
"23.09.2015","335,05","335,65","338,25","331,30","12,62B","-0,39%"
"22.09.2015","336,35","341,35","342,25","333,50","10,07B","-1,36%"
"21.09.2015","341,00","344,20","344,55","340,50","4,69B","0,32%"
"18.09.2015","339,90","350,00","351,50","337,75","19,83B","-1,89%"
"17.09.2015","346,45","343,60","349,35","341,20","6,85B","1,01%"
"16.09.2015","343,00","349,50","349,80","341,30","23,16B","-1,56%"
"15.09.2015","348,45","348,80","349,90","345,15","10,66B","-0,29%"
"14.09.2015","349,45","348,40","350,00","347,45","8,72B","0,27%"
"11.09.2015","348,50","345,70","350,00","345,00","9,85B","0,87%"
"10.09.2015","345,50","344,45","345,70","341,60","10,20B","-0,12%"
"09.09.2015","345,90","353,25","353,25","345,90","12,01B","-0,83%"
"08.09.2015","348,80","342,10","354,40","342,10","19,38B","2,14%"
"07.09.2015","341,50","336,50","343,50","335,50","7,30B","1,19%"
"04.09.2015","337,50","337,60","344,10","335,50","12,93B","-0,52%"
"03.09.2015","339,25","336,00","339,55","332,95","9,16B","1,34%"
"02.09.2015","334,75","335,00","338,60","330,50","11,87B","-0,49%"
"01.09.2015","336,40","345,00","346,60","333,00","28,97B","-2,49%"
"31.08.2015","345,00","348,50","350,55","342,55","8,06B","-0,93%"
"28.08.2015","348,25","350,05","351,25","347,95","11,47B","-0,29%"
"27.08.2015","349,25","350,75","354,80","347,75","19,39B","0,07%"
"26.08.2015","349,00","350,00","354,90","346,55","17,55B","-0,29%"
"25.08.2015","350,00","332,75","351,95","332,75","18,95B","5,23%"
"24.08.2015","332,60","339,00","343,40","326,00","22,56B","-3,17%"
"21.08.2015","343,50","345,05","346,75","342,75","11,14B","-1,01%"
"20.08.2015","347,00","346,50","349,05","344,45","11,94B","0,10%"
"19.08.2015","346,65","348,00","350,55","345,00","9,16B","-0,47%"
"18.08.2015","348,30","350,50","351,15","348,25","10,31B","-0,98%"
"17.08.2015","351,75","352,15","352,40","348,55","14,70B","-0,10%"
"14.08.2015","352,10","352,65","354,15","352,05","8,77B","-0,17%"
"13.08.2015","352,70","352,50","353,50","351,50","12,03B","0,43%"
"12.08.2015","351,20","351,75","357,45","350,00","16,38B","-0,37%"
"11.08.2015","352,50","353,70","353,70","350,20","10,76B","0,09%"
"10.08.2015","352,20","353,55","356,55","350,80","9,40B","-0,52%"
"07.08.2015","354,05","354,35","357,85","353,20","6,70B","0,40%"
"06.08.2015","352,65","355,15","356,25","350,60","11,91B","-0,66%"
"05.08.2015","355,00","353,55","357,45","353,55","24,78B","0,00%"
"04.08.2015","355,00","359,95","361,60","353,50","26,25B","-1,39%"
"03.08.2015","360,00","358,00","362,00","357,00","15,57B","0,00%"
"31.07.2015","360,00","359,20","363,25","358,45","19,92B","0,06%"
"30.07.2015","359,80","360,75","362,35","358,05","18,97B","-0,46%"
"29.07.2015","361,45","360,90","365,00","358,65","16,75B","0,06%"
"28.07.2015","361,25","360,55","363,75","359,25","12,66B","-0,07%"
"27.07.2015","361,50","360,05","361,80","354,45","11,50B","0,56%"
"24.07.2015","359,50","364,40","367,35","359,30","16,34B","-1,17%"
"23.07.2015","363,75","366,05","368,40","363,40","7,25B","-0,66%"
"22.07.2015","366,15","364,60","366,50","362,85","8,80B","-0,03%"
"21.07.2015","366,25","365,15","367,50","363,65","10,50B","0,56%"
"20.07.2015","364,20","370,90","371,70","362,45","12,33B","-1,58%"
"17.07.2015","370,05","371,00","373,45","370,00","7,40B","-0,31%"
"16.07.2015","371,20","371,50","375,00","370,60","9,38B","-0,88%"
"15.07.2015","374,50","374,95","378,60","371,40","17,68B","-0,07%"
"14.07.2015","374,75","372,75","383,55","370,50","22,91B","0,54%"
"13.07.2015","372,75","375,50","378,40","371,40","12,57B","-0,86%"
"10.07.2015","376,00","367,75","378,85","362,85","19,89B","3,00%"
"09.07.2015","365,05","369,40","370,70","365,00","10,95B","-0,42%"
"08.07.2015","366,60","373,50","376,35","366,55","18,88B","-1,72%"
"07.07.2015","373,00","371,00","376,60","370,00","16,89B","0,13%"
"06.07.2015","372,50","375,50","380,80","370,00","21,19B","-1,77%"
"03.07.2015","379,20","383,85","384,35","379,20","16,20B","-2,09%"
"02.07.2015","387,30","386,70","390,65","383,55","24,03B","0,35%"
"01.07.2015","385,95","393,85","397,15","385,95","22,30B","-2,29%"
"30.06.2015","395,00","390,05","395,90","385,25","27,13B","1,13%"
"29.06.2015","390,60","384,25","392,25","384,25","9,14B","0,15%"
"26.06.2015","390,00","389,00","393,75","385,00","12,40B","0,00%"
"25.06.2015","390,00","388,00","395,25","385,55","25,24B","0,13%"
"24.06.2015","389,50","391,50","392,00","382,50","31,29B","-0,63%"
"23.06.2015","391,95","396,30","398,55","385,50","40,32B","-1,41%"
"22.06.2015","397,55","399,60","404,00","393,00","64,09B","-0,64%"
"19.06.2015","400,10","400,00","400,35","399,30","26,66B","0,15%"
"18.06.2015","399,50","399,80","400,65","399,00","12,41B","-0,14%"
"17.06.2015","400,05","399,95","401,15","395,60","21,20B","0,01%"
"16.06.2015","400,00","400,55","402,50","400,00","29,61B","-0,49%"
"15.06.2015","401,95","401,05","404,05","400,00","67,14B","-0,01%"
"11.06.2015","402,00","402,00","403,45","399,25","22,68B","-0,15%"
"10.06.2015","402,60","408,95","408,95","402,50","36,99B","-1,50%"
"09.06.2015","408,75","410,00","413,85","402,50","69,76B","-0,18%"
"08.06.2015","409,50","405,40","412,25","402,50","56,10B","1,02%"
"05.06.2015","405,35","404,80","408,35","402,50","52,81B","0,02%"
"04.06.2015","405,25","405,00","407,25","404,95","57,39B","0,00%"
"03.06.2015","405,25","401,05","406,00","400,75","34,91B","1,05%"
"02.06.2015","401,05","401,25","409,45","401,05","18,89B","-0,17%"
"01.06.2015","401,75","402,50","407,30","397,90","41,48B","0,12%"
"29.05.2015","401,25","402,50","407,50","398,00","64,52B","-0,31%"
"28.05.2015","402,50","412,55","414,75","401,50","91,99B","-2,54%"
"27.05.2015","413,00","408,35","416,00","407,50","76,16B","1,35%"
"26.05.2015","407,50","399,60","409,75","397,50","78,02B","2,52%"
"25.05.2015","397,50","389,70","399,50","389,70","60,11B","2,22%"
"22.05.2015","388,85","376,00","389,75","376,00","64,52B","3,60%"
"21.05.2015","375,35","360,40","375,35","359,00","86,90B","4,26%"
"20.05.2015","360,00","357,55","363,00","353,50","44,88B","-0,03%"
"19.05.2015","360,10","355,00","363,95","348,50","67,07B","1,44%"
"18.05.2015","355,00","342,20","355,55","340,15","43,03B","3,76%"
"15.05.2015","342,15","327,55","343,00","326,20","60,93B","5,03%"
"14.05.2015","325,75","331,50","331,60","325,75","69,97B","-1,29%"
"13.05.2015","330,00","332,25","332,30","327,50","65,82B","-0,71%"
"12.05.2015","332,35","336,35","338,55","330,50","25,29B","-1,53%"
"08.05.2015","337,50","338,00","341,35","333,35","33,06B","-0,03%"
"07.05.2015","337,60","340,15","341,55","337,25","33,35B","-1,16%"
"06.05.2015","341,55","343,25","347,30","340,00","42,29B","-0,35%"
"05.05.2015","342,75","327,50","344,45","326,15","38,05B","4,66%"
"30.04.2015","327,50","315,05","327,50","315,00","33,95B","3,80%"
"29.04.2015","315,50","310,75","318,25","308,60","28,41B","1,53%"
"28.04.2015","310,75","298,00","314,30","298,00","58,64B","3,74%"
"27.04.2015","299,55","299,90","302,90","296,20","29,61B","0,12%"
"24.04.2015","299,20","285,45","299,45","278,75","39,35B","5,17%"
"23.04.2015","284,50","290,50","291,75","281,95","28,62B","-2,13%"
"22.04.2015","290,70","294,60","294,60","290,00","16,27B","-0,62%"
"21.04.2015","292,50","290,00","294,15","289,15","13,61B","0,86%"
"20.04.2015","290,00","290,55","292,00","288,65","24,81B","-0,09%"
"17.04.2015","290,25","293,90","295,85","290,00","24,22B","-1,46%"
"16.04.2015","294,55","292,50","294,75","289,10","18,81B","1,12%"
"15.04.2015","291,30","289,35","293,50","287,60","13,01B","0,62%"
"14.04.2015","289,50","294,50","294,90","287,75","16,48B","-1,91%"
"13.04.2015","295,15","295,05","299,70","290,05","24,57B","0,56%"
"10.04.2015","293,50","293,60","294,80","283,25","46,05B","-0,15%"
"09.04.2015","293,95","300,00","309,50","293,25","100,18B","-2,02%"
"08.04.2015","300,00","302,35","302,35","295,00","56,82B","-0,23%"
"07.04.2015","300,70","313,00","313,25","298,90","36,67B","-3,47%"
